HMDB_ID,id,formula,mz,charge,ion
HMDB0045797,"TG(20:0/20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045802,"TG(20:0/20:3(5Z,8Z,11Z)/20:2n6)",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0045803,"TG(20:0/20:3(5Z,8Z,11Z)/20:3n6)",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045811,"TG(20:0/20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0045814,"TG(20:0/20:3(5Z,8Z,11Z)/o-18:0)",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0045818,TG(20:0/22:1(13Z)/14:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0045819,TG(20:0/22:1(13Z)/16:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0045820,TG(20:0/22:1(13Z)/18:1(11Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0045821,TG(20:0/22:1(13Z)/18:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0045826,"TG(20:0/22:1(13Z)/18:2(9Z,12Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0045827,"TG(20:0/22:1(13Z)/18:3(6Z,9Z,12Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0045834,"TG(20:0/22:1(13Z)/18:3(9Z,12Z,15Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0045835,"TG(20:0/22:1(13Z)/18:4(6Z,9Z,12Z,15Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0045840,TG(20:0/22:1(13Z)/o-18:0),C63H122O5,957.9219506,-1,[M-H]1-
HMDB0045844,TG(20:0/24:1(15Z)/14:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0045845,TG(20:0/24:1(15Z)/16:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0045867,"TG(20:0/18:2(9Z,12Z)/20:0)",C61H114O6,941.8542649,-1,[M-H]1-
HMDB0045868,"TG(20:0/18:2(9Z,12Z)/22:0)",C63H118O6,969.885565,-1,[M-H]1-
HMDB0045870,"TG(20:0/18:2(9Z,12Z)/14:1(9Z))",C55H100O6,855.7447145,-1,[M-H]1-
HMDB0045871,"TG(20:0/18:2(9Z,12Z)/16:1(9Z))",C57H104O6,883.7760146,-1,[M-H]1-
HMDB0045874,"TG(20:0/18:2(9Z,12Z)/20:1(11Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0045876,"TG(20:0/18:2(9Z,12Z)/22:1(13Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0045880,"TG(20:0/18:2(9Z,12Z)/20:2n6)",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0045883,"TG(20:0/18:2(9Z,12Z)/22:2(13Z,16Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0045884,"TG(20:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045891,"TG(20:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0045892,"TG(20:0/18:2(9Z,12Z)/o-18:0)",C59H112O5,899.8437002,-1,[M-H]1-
HMDB0045893,"TG(20:0/18:3(6Z,9Z,12Z)/20:0)",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0045894,"TG(20:0/18:3(6Z,9Z,12Z)/22:0)",C63H116O6,967.869915,-1,[M-H]1-
HMDB0045897,"TG(20:0/18:3(6Z,9Z,12Z)/16:1(9Z))",C57H102O6,881.7603645,-1,[M-H]1-
HMDB0045900,"TG(20:0/18:3(6Z,9Z,12Z)/20:1(11Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0045902,"TG(20:0/18:3(6Z,9Z,12Z)/22:1(13Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0045909,"TG(20:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0045911,"TG(20:0/18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0045916,"TG(20:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0045917,"TG(20:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0045919,TG(20:0/20:2n6/20:0),C63H118O6,969.885565,-1,[M-H]1-
HMDB0045922,TG(20:0/20:2n6/14:1(9Z)),C57H104O6,883.7760146,-1,[M-H]1-
HMDB0045924,TG(20:0/20:2n6/18:1(11Z)),C61H112O6,939.8386149,-1,[M-H]1-
HMDB0045925,TG(20:0/20:2n6/18:1(9Z)),C61H112O6,939.8386149,-1,[M-H]1-
HMDB0045926,TG(20:0/20:2n6/20:1(11Z)),C63H116O6,967.869915,-1,[M-H]1-
HMDB0045927,"TG(20:0/20:2n6/20:3(5Z,8Z,11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0045930,"TG(20:0/20:2n6/18:2(9Z,12Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0045932,TG(20:0/20:2n6/20:2n6),C63H114O6,965.8542649,-1,[M-H]1-
HMDB0045933,TG(20:0/20:2n6/20:3n6),C63H112O6,963.8386149,-1,[M-H]1-
HMDB0045934,"TG(20:0/20:2n6/20:4(5Z,8Z,11Z,14Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045940,"TG(20:0/20:2n6/20:4(8Z,11Z,14Z,17Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045944,TG(20:0/20:2n6/o-18:0),C61H116O5,927.8750004,-1,[M-H]1-
HMDB0045945,TG(20:0/20:3n6/20:0),C63H116O6,967.869915,-1,[M-H]1-
HMDB0045948,TG(20:0/20:3n6/14:1(9Z)),C57H102O6,881.7603645,-1,[M-H]1-
HMDB0045950,TG(20:0/20:3n6/18:1(11Z)),C61H110O6,937.8229648,-1,[M-H]1-
HMDB0045951,TG(20:0/20:3n6/18:1(9Z)),C61H110O6,937.8229648,-1,[M-H]1-
HMDB0045952,TG(20:0/20:3n6/20:1(11Z)),C63H114O6,965.8542649,-1,[M-H]1-
HMDB0045953,"TG(20:0/20:3n6/20:3(5Z,8Z,11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045958,TG(20:0/20:3n6/20:2n6),C63H112O6,963.8386149,-1,[M-H]1-
HMDB0045959,TG(20:0/20:3n6/20:3n6),C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045967,"TG(20:0/20:3n6/20:5(5Z,8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0045970,TG(20:0/20:3n6/o-18:0),C61H114O5,925.8593503,-1,[M-H]1-
HMDB0045971,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:0)",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0045974,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/14:1(9Z))",C57H100O6,879.7447145,-1,[M-H]1-
HMDB0045978,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:1(11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0045984,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:2n6)",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0045992,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0045993,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0045996,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/o-18:0)",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0046001,"TG(20:0/22:2(13Z,16Z)/16:1(9Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046002,"TG(20:0/22:2(13Z,16Z)/18:1(11Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046003,"TG(20:0/22:2(13Z,16Z)/18:1(9Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046008,"TG(20:0/22:2(13Z,16Z)/18:2(9Z,12Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046009,"TG(20:0/22:2(13Z,16Z)/18:3(6Z,9Z,12Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046016,"TG(20:0/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046017,"TG(20:0/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046022,"TG(20:0/22:2(13Z,16Z)/o-18:0)",C63H120O5,955.9063005,-1,[M-H]1-
HMDB0046028,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/18:1(11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046029,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046034,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046043,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046048,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/o-18:0)",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0046054,"TG(20:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046055,"TG(20:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046061,"TG(20:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046068,"TG(20:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046069,"TG(20:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046074,"TG(20:0/22:5(4Z,7Z,10Z,13Z,16Z)/o-18:0)",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0046075,"TG(20:0/18:3(9Z,12Z,15Z)/20:0)",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046076,"TG(20:0/18:3(9Z,12Z,15Z)/22:0)",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046079,"TG(20:0/18:3(9Z,12Z,15Z)/16:1(9Z))",C57H102O6,881.7603645,-1,[M-H]1-
HMDB0046082,"TG(20:0/18:3(9Z,12Z,15Z)/20:1(11Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046084,"TG(20:0/18:3(9Z,12Z,15Z)/22:1(13Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046091,"TG(20:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046093,"TG(20:0/18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046098,"TG(20:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046099,"TG(20:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046101,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/20:0)",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046102,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/22:0)",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046104,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/14:1(9Z))",C55H96O6,851.7134143,-1,[M-H]1-
HMDB0046105,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/16:1(9Z))",C57H100O6,879.7447145,-1,[M-H]1-
HMDB0046110,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/22:1(13Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046117,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046118,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046119,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046124,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046125,"TG(20:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0046127,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/20:0)",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046130,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/14:1(9Z))",C57H100O6,879.7447145,-1,[M-H]1-
HMDB0046134,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/20:1(11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046140,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/20:2n6)",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046142,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046148,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046149,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046152,"TG(20:0/20:4(8Z,11Z,14Z,17Z)/o-18:0)",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0046153,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:0)",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046160,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046161,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046167,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:3n6)",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046168,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046174,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046175,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0046177,"TG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0046184,"TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046185,"TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046191,"TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046198,"TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046199,"TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046204,"TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/o-18:0)",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0046216,"TG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046217,"TG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046224,"TG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046225,"TG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0046227,"TG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0046230,"TG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0046235,TG(20:0/o-18:0/16:1(9Z)),C57H110O5,873.8280502,-1,[M-H]1-
HMDB0046236,TG(20:0/o-18:0/18:1(11Z)),C59H114O5,901.8593503,-1,[M-H]1-
HMDB0046237,TG(20:0/o-18:0/18:1(9Z)),C59H114O5,901.8593503,-1,[M-H]1-
HMDB0046239,"TG(20:0/o-18:0/20:3(5Z,8Z,11Z))",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0046240,TG(20:0/o-18:0/22:1(13Z)),C63H122O5,957.9219506,-1,[M-H]1-
HMDB0046242,"TG(20:0/o-18:0/18:2(9Z,12Z))",C59H112O5,899.8437002,-1,[M-H]1-
HMDB0046244,TG(20:0/o-18:0/20:2n6),C61H116O5,927.8750004,-1,[M-H]1-
HMDB0046245,TG(20:0/o-18:0/20:3n6),C61H114O5,925.8593503,-1,[M-H]1-
HMDB0046246,"TG(20:0/o-18:0/20:4(5Z,8Z,11Z,14Z))",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0046247,"TG(20:0/o-18:0/22:2(13Z,16Z))",C63H120O5,955.9063005,-1,[M-H]1-
HMDB0046248,"TG(20:0/o-18:0/22:4(7Z,10Z,13Z,16Z))",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0046249,"TG(20:0/o-18:0/22:5(4Z,7Z,10Z,13Z,16Z))",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0046252,"TG(20:0/o-18:0/20:4(8Z,11Z,14Z,17Z))",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0046254,"TG(20:0/o-18:0/22:5(7Z,10Z,13Z,16Z,19Z))",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0046255,"TG(20:0/o-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0046260,TG(22:0/14:0/18:1(11Z)),C57H108O6,887.8073147,-1,[M-H]1-
HMDB0046261,TG(22:0/14:0/18:1(9Z)),C57H108O6,887.8073147,-1,[M-H]1-
HMDB0046262,TG(22:0/14:0/20:1(11Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0046265,TG(22:0/14:0/24:1(15Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046267,"TG(22:0/14:0/18:3(6Z,9Z,12Z))",C57H104O6,883.7760146,-1,[M-H]1-
HMDB0046268,TG(22:0/14:0/20:2n6),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046271,"TG(22:0/14:0/22:2(13Z,16Z))",C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046272,"TG(22:0/14:0/22:4(7Z,10Z,13Z,16Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046274,"TG(22:0/14:0/18:3(9Z,12Z,15Z))",C57H104O6,883.7760146,-1,[M-H]1-
HMDB0046275,"TG(22:0/14:0/18:4(6Z,9Z,12Z,15Z))",C57H102O6,881.7603645,-1,[M-H]1-
HMDB0046292,"TG(22:0/15:0/18:3(6Z,9Z,12Z))",C58H106O6,897.7916647,-1,[M-H]1-
HMDB0046299,"TG(22:0/15:0/18:3(9Z,12Z,15Z))",C58H106O6,897.7916647,-1,[M-H]1-
HMDB0046300,"TG(22:0/15:0/18:4(6Z,9Z,12Z,15Z))",C58H104O6,895.7760146,-1,[M-H]1-
HMDB0046309,TG(22:0/16:0/16:1(9Z)),C57H108O6,887.8073147,-1,[M-H]1-
HMDB0046310,TG(22:0/16:0/18:1(11Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0046311,TG(22:0/16:0/18:1(9Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0046313,"TG(22:0/16:0/20:3(5Z,8Z,11Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046314,TG(22:0/16:0/22:1(13Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046316,"TG(22:0/16:0/18:2(9Z,12Z))",C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046318,TG(22:0/16:0/20:2n6),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046319,TG(22:0/16:0/20:3n6),C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046320,"TG(22:0/16:0/20:4(5Z,8Z,11Z,14Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046321,"TG(22:0/16:0/22:2(13Z,16Z))",C63H118O6,969.885565,-1,[M-H]1-
HMDB0046322,"TG(22:0/16:0/22:4(7Z,10Z,13Z,16Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046323,"TG(22:0/16:0/22:5(4Z,7Z,10Z,13Z,16Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046326,"TG(22:0/16:0/20:4(8Z,11Z,14Z,17Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046328,"TG(22:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046329,"TG(22:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046333,TG(22:0/18:0/14:1(9Z)),C57H108O6,887.8073147,-1,[M-H]1-
HMDB0046334,TG(22:0/18:0/16:1(9Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0046337,TG(22:0/18:0/20:1(11Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046338,"TG(22:0/18:0/20:3(5Z,8Z,11Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046341,"TG(22:0/18:0/18:2(9Z,12Z))",C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046342,"TG(22:0/18:0/18:3(6Z,9Z,12Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046343,TG(22:0/18:0/20:2n6),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046344,TG(22:0/18:0/20:3n6),C63H116O6,967.869915,-1,[M-H]1-
HMDB0046345,"TG(22:0/18:0/20:4(5Z,8Z,11Z,14Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046349,"TG(22:0/18:0/18:3(9Z,12Z,15Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046350,"TG(22:0/18:0/18:4(6Z,9Z,12Z,15Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046351,"TG(22:0/18:0/20:4(8Z,11Z,14Z,17Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046352,"TG(22:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046358,TG(22:0/20:0/14:1(9Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0046360,TG(22:0/20:0/18:1(11Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046361,TG(22:0/20:0/18:1(9Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046366,"TG(22:0/20:0/18:2(9Z,12Z))",C63H118O6,969.885565,-1,[M-H]1-
HMDB0046367,"TG(22:0/20:0/18:3(6Z,9Z,12Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046374,"TG(22:0/20:0/18:3(9Z,12Z,15Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046375,"TG(22:0/20:0/18:4(6Z,9Z,12Z,15Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046384,TG(22:0/22:0/16:1(9Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046408,TG(22:0/24:0/14:1(9Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046432,TG(22:0/14:1(9Z)/24:0),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046437,TG(22:0/14:1(9Z)/20:1(11Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046439,TG(22:0/14:1(9Z)/22:1(13Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046440,TG(22:0/14:1(9Z)/24:1(15Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046441,"TG(22:0/14:1(9Z)/18:2(9Z,12Z))",C57H104O6,883.7760146,-1,[M-H]1-
HMDB0046442,"TG(22:0/14:1(9Z)/18:3(6Z,9Z,12Z))",C57H102O6,881.7603645,-1,[M-H]1-
HMDB0046446,"TG(22:0/14:1(9Z)/22:2(13Z,16Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046449,"TG(22:0/14:1(9Z)/18:3(9Z,12Z,15Z))",C57H102O6,881.7603645,-1,[M-H]1-
HMDB0046450,"TG(22:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C57H100O6,879.7447145,-1,[M-H]1-
HMDB0046455,TG(22:0/14:1(9Z)/o-18:0),C57H110O5,873.8280502,-1,[M-H]1-
HMDB0046456,TG(22:0/16:1(9Z)/22:0),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0046460,TG(22:0/16:1(9Z)/18:1(11Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046461,TG(22:0/16:1(9Z)/18:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046462,TG(22:0/16:1(9Z)/20:1(11Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046463,"TG(22:0/16:1(9Z)/20:3(5Z,8Z,11Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046464,TG(22:0/16:1(9Z)/22:1(13Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046468,TG(22:0/16:1(9Z)/20:2n6),C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046469,TG(22:0/16:1(9Z)/20:3n6),C61H110O6,937.8229648,-1,[M-H]1-
